cosecha_id,fecha,bloque_id,tallos,grado_calidad,largo_cm
13757,2025-11-14,8,8339,C,64
13758,2025-11-14,9,8798,B,60
13759,2025-11-14,10,10114,B,43
13760,2025-11-14,11,5967,C,68
13761,2025-11-14,12,12493,A,84
13762,2025-11-14,13,4932,A,68
13763,2025-11-14,14,5828,B,62
13764,2025-11-14,15,6686,A,74
13765,2025-11-14,16,8102,A,61
13766,2025-11-14,17,12446,B,68
13767,2025-11-14,18,5283,B,40
13768,2025-11-15,2,3821,B,50
13769,2025-11-15,3,14635,B,64
13770,2025-11-15,5,5274,A,80
13771,2025-11-15,6,4478,A,70
13772,2025-11-15,7,4488,B,45
13773,2025-11-15,8,6492,B,65
13774,2025-11-15,9,10004,C,38
13775,2025-11-15,10,9637,A,77
13776,2025-11-15,11,5967,B,64
13777,2025-11-15,13,4962,A,84
13778,2025-11-15,15,7228,B,58
13779,2025-11-15,16,8896,C,58
13780,2025-11-15,17,14152,B,44
13781,2025-11-15,18,5501,C,44
13782,2025-11-16,1,13395,A,83
13783,2025-11-16,3,17071,B,61
13784,2025-11-16,4,14218,B,36
13785,2025-11-16,7,4708,A,66
13786,2025-11-16,8,8627,C,55
13787,2025-11-16,9,10254,B,42
13788,2025-11-16,10,9739,B,72
13789,2025-11-16,11,6169,B,75
13790,2025-11-16,12,10761,A,71
13791,2025-11-16,13,5370,B,43
13792,2025-11-16,14,7539,A,42
13793,2025-11-16,15,7385,C,55
13794,2025-11-16,16,7456,B,44
13795,2025-11-16,17,12400,A,63
13796,2025-11-16,18,4792,B,57
13797,2025-11-17,1,11803,A,72
13798,2025-11-17,2,3337,B,63
13799,2025-11-17,3,16912,A,68
13800,2025-11-17,4,13387,A,59
13801,2025-11-17,5,5732,B,64
13802,2025-11-17,6,4419,C,56
13803,2025-11-17,7,4702,B,54
13804,2025-11-17,8,7551,B,66
13805,2025-11-17,9,10408,A,69
13806,2025-11-17,10,8921,B,57
13807,2025-11-17,11,6150,C,42
13808,2025-11-17,12,11921,C,41
13809,2025-11-17,13,4910,A,50
13810,2025-11-17,14,6733,A,57
13811,2025-11-17,15,6568,B,64
13812,2025-11-17,16,6923,B,45
13813,2025-11-17,17,12762,A,62
13814,2025-11-17,18,5810,B,62
13815,2025-11-18,1,12159,B,63
13816,2025-11-18,2,3335,A,79
13817,2025-11-18,3,13882,B,34
13818,2025-11-18,4,14650,A,62
13819,2025-11-18,5,5602,C,56
13820,2025-11-18,6,5123,C,64
13821,2025-11-18,7,5738,A,59
13822,2025-11-18,8,7413,B,47
13823,2025-11-18,9,9777,A,70
13824,2025-11-18,10,7728,A,52
13825,2025-11-18,12,11123,A,75
13826,2025-11-18,13,5415,C,31
13827,2025-11-18,14,6474,C,42
13828,2025-11-18,16,8065,B,49
13829,2025-11-18,18,5055,A,71
13830,2025-11-19,1,12472,A,65
13831,2025-11-19,2,3287,B,60
13832,2025-11-19,3,14807,C,61
13833,2025-11-19,4,10875,C,32
13834,2025-11-19,5,5254,B,62
13835,2025-11-19,6,4666,C,36
13836,2025-11-19,7,3816,A,71
13837,2025-11-19,8,7352,A,30
13838,2025-11-19,9,12047,A,61
13839,2025-11-19,10,8652,B,51
13840,2025-11-19,11,6071,A,48
13841,2025-11-19,12,12748,B,69
13842,2025-11-19,13,4845,B,45
13843,2025-11-19,14,6669,C,54
13844,2025-11-19,16,8977,B,56
13845,2025-11-19,17,13399,B,45
13846,2025-11-19,18,6138,A,76
13847,2025-11-20,1,12072,A,47
13848,2025-11-20,3,15954,A,59
13849,2025-11-20,5,5828,B,62
13850,2025-11-20,7,4834,A,44
13851,2025-11-20,8,7209,A,66
13852,2025-11-20,9,9836,B,67
13853,2025-11-20,10,8793,C,30
13854,2025-11-20,11,5958,B,54
13855,2025-11-20,12,12771,A,77
13856,2025-11-20,13,5893,C,37
13857,2025-11-20,14,6203,B,57
13858,2025-11-20,15,7030,B,53
13859,2025-11-20,17,12841,B,63
13860,2025-11-20,18,5348,C,61
13861,2025-11-21,3,15931,A,61
13862,2025-11-21,4,12823,A,62
13863,2025-11-21,5,5309,B,58
13864,2025-11-21,6,5192,B,48
13865,2025-11-21,9,9834,A,71
13866,2025-11-21,10,8622,A,62
13867,2025-11-21,11,6041,B,66
13868,2025-11-21,12,10165,A,71
13869,2025-11-21,13,5282,C,52
13870,2025-11-21,14,7075,B,30
13871,2025-11-21,15,7170,A,51
13872,2025-11-21,16,8928,A,56
13873,2025-11-21,17,11665,B,51
13874,2025-11-21,18,5585,B,53
13875,2025-11-22,1,12079,C,75
13876,2025-11-22,2,3479,C,41
13877,2025-11-22,3,14745,A,57
13878,2025-11-22,4,13804,A,66
13879,2025-11-22,6,5199,B,53
13880,2025-11-22,7,4952,C,52
13881,2025-11-22,8,6831,B,51
13882,2025-11-22,10,9018,A,67
13883,2025-11-22,11,5780,A,45
13884,2025-11-22,12,11195,C,57
13885,2025-11-22,13,4885,B,55
13886,2025-11-22,15,7057,A,45
13887,2025-11-22,16,7007,C,57
13888,2025-11-22,17,11700,B,56
13889,2025-11-23,1,12916,A,51
13890,2025-11-23,3,16832,A,63
13891,2025-11-23,4,13486,C,44
13892,2025-11-23,5,5038,B,60
13893,2025-11-23,6,5525,B,47
13894,2025-11-23,7,5200,A,62
13895,2025-11-23,8,7676,B,40
13896,2025-11-23,10,9296,B,60
13897,2025-11-23,11,5953,A,64
13898,2025-11-23,13,4898,B,64
13899,2025-11-23,14,5404,C,43
13900,2025-11-23,15,8150,C,60
13901,2025-11-23,16,8566,B,81
13902,2025-11-23,17,10655,B,66
13903,2025-11-23,18,5738,B,51
13904,2025-11-24,1,10917,B,71
13905,2025-11-24,2,3735,B,48
13906,2025-11-24,3,16652,B,51
13907,2025-11-24,4,14993,A,66
13908,2025-11-24,5,4944,A,54
13909,2025-11-24,8,7240,B,34
13910,2025-11-24,9,10512,A,58
13911,2025-11-24,10,9592,B,57
13912,2025-11-24,11,7126,A,51
13913,2025-11-24,12,11546,B,51
13914,2025-11-24,14,6208,C,56
13915,2025-11-24,15,7999,A,65
13916,2025-11-24,16,8792,A,68
13917,2025-11-24,17,11840,A,64
13918,2025-11-25,1,12021,C,41
13919,2025-11-25,2,3202,A,70
13920,2025-11-25,3,16070,C,72
13921,2025-11-25,4,11997,A,71
13922,2025-11-25,5,5247,C,44
13923,2025-11-25,6,5113,B,59
13924,2025-11-25,7,4642,C,40
13925,2025-11-25,9,10984,C,51
13926,2025-11-25,10,8779,C,60
13927,2025-11-25,14,5913,C,64
13928,2025-11-25,15,6547,A,67
13929,2025-11-25,17,13489,B,47
13930,2025-11-25,18,5436,C,69
13931,2025-11-26,1,11228,C,44
13932,2025-11-26,2,3571,B,54
13933,2025-11-26,3,15337,B,64
13934,2025-11-26,4,14144,C,61
13935,2025-11-26,5,5893,B,52
13936,2025-11-26,6,4816,A,75
13937,2025-11-26,7,4024,B,58
13938,2025-11-26,8,9015,C,78
13939,2025-11-26,9,8825,A,63
13940,2025-11-26,10,7611,C,48
13941,2025-11-26,11,5993,B,60
13942,2025-11-26,12,11758,B,47
13943,2025-11-26,13,4618,A,59
13944,2025-11-26,14,6265,A,74
13945,2025-11-26,15,6956,A,72
13946,2025-11-26,16,8931,A,64
13947,2025-11-26,17,14026,C,57
13948,2025-11-26,18,5782,A,74
13949,2025-11-27,1,13031,A,81
13950,2025-11-27,2,3633,B,52
13951,2025-11-27,3,17694,B,60
13952,2025-11-27,4,14722,B,58
13953,2025-11-27,5,5019,A,68
13954,2025-11-27,6,5064,B,88
13955,2025-11-27,7,4985,A,68
13956,2025-11-27,8,7720,B,56
13957,2025-11-27,9,9822,B,65
13958,2025-11-27,10,8632,B,52
13959,2025-11-27,11,5940,A,78
13960,2025-11-27,12,11424,B,63
13961,2025-11-27,13,4865,A,46
13962,2025-11-27,14,6276,B,48
13963,2025-11-27,15,7760,A,76
13964,2025-11-27,17,13379,B,47
13965,2025-11-27,18,5838,C,48
13966,2025-11-28,1,10445,B,58
13967,2025-11-28,2,3941,C,51
13968,2025-11-28,3,18486,B,50
13969,2025-11-28,4,16186,A,47
13970,2025-11-28,5,5445,C,58
13971,2025-11-28,6,5166,C,43
13972,2025-11-28,7,4600,C,36
13973,2025-11-28,8,7836,A,54
13974,2025-11-28,10,9010,B,56
13975,2025-11-28,12,13237,B,57
13976,2025-11-28,13,4909,B,38
13977,2025-11-28,14,7023,C,30
13978,2025-11-28,16,10408,B,63
13979,2025-11-28,18,5284,A,82
13980,2025-11-29,1,11362,B,52
13981,2025-11-29,2,3182,C,56
13982,2025-11-29,3,15693,A,68
13983,2025-11-29,4,13550,A,55
13984,2025-11-29,5,5082,C,62
13985,2025-11-29,6,4952,A,60
13986,2025-11-29,8,8150,A,58
13987,2025-11-29,9,10490,A,66
13988,2025-11-29,10,9857,A,66
13989,2025-11-29,11,5968,B,57
13990,2025-11-29,12,9779,C,55
13991,2025-11-29,13,5134,B,65
13992,2025-11-29,14,6765,B,71
13993,2025-11-29,15,7242,A,63
13994,2025-11-29,16,6900,B,61
13995,2025-11-29,17,12555,B,76
13996,2025-11-29,18,5820,A,65
13997,2025-11-30,1,12253,B,74
13998,2025-11-30,2,2695,B,78
13999,2025-11-30,4,14459,B,52
14000,2025-11-30,7,4708,B,43
14001,2025-11-30,8,6621,A,84
14002,2025-11-30,9,10024,B,66
14003,2025-11-30,10,8571,A,75
14004,2025-11-30,11,6267,B,45
14005,2025-11-30,13,5029,B,78
14006,2025-11-30,14,6544,B,43
14007,2025-11-30,15,6605,B,63
14008,2025-11-30,16,9270,A,68
14009,2025-11-30,18,6165,B,63
14010,2025-12-01,1,13384,A,73
14011,2025-12-01,2,3606,B,56
14012,2025-12-01,3,16965,B,49
14013,2025-12-01,4,12059,A,65
14014,2025-12-01,5,4716,B,45
14015,2025-12-01,6,5123,C,58
14016,2025-12-01,7,5589,C,50
14017,2025-12-01,8,8517,B,67
14018,2025-12-01,9,10454,A,67
14019,2025-12-01,10,9347,A,55
14020,2025-12-01,11,5291,C,49
14021,2025-12-01,13,4527,A,88
14022,2025-12-01,14,6407,B,62
14023,2025-12-01,15,6869,B,57
14024,2025-12-01,16,8092,A,46
14025,2025-12-01,17,12973,B,58
14026,2025-12-01,18,5946,C,52
14027,2025-12-02,1,11831,A,69
14028,2025-12-02,2,4066,B,49
14029,2025-12-02,3,15856,B,57
14030,2025-12-02,6,5137,C,45
14031,2025-12-02,7,5847,B,30
14032,2025-12-02,8,5971,C,47
14033,2025-12-02,9,9371,A,53
14034,2025-12-02,10,9187,A,45
14035,2025-12-02,11,6639,B,45
14036,2025-12-02,12,11915,A,60
14037,2025-12-02,13,4976,B,69
14038,2025-12-02,14,5866,C,63
14039,2025-12-02,15,6966,B,48
14040,2025-12-02,16,7274,A,67
14041,2025-12-02,17,14514,A,69
14042,2025-12-03,1,11366,A,51
14043,2025-12-03,2,3906,B,58
14044,2025-12-03,3,16142,A,66
14045,2025-12-03,5,5281,B,46
14046,2025-12-03,7,4989,B,75
14047,2025-12-03,9,11268,A,67
14048,2025-12-03,10,9011,A,58
14049,2025-12-03,11,6440,A,61
14050,2025-12-03,12,11484,B,63
14051,2025-12-03,13,5099,A,75
14052,2025-12-03,14,5291,C,30
14053,2025-12-03,15,7427,A,75
14054,2025-12-03,16,8003,C,60
14055,2025-12-03,17,12583,C,58
14056,2025-12-03,18,5705,C,40
14057,2025-12-04,1,13684,B,55
14058,2025-12-04,2,3614,B,79
14059,2025-12-04,3,17290,A,65
14060,2025-12-04,4,14087,B,48
14061,2025-12-04,5,5596,A,45
14062,2025-12-04,6,4478,B,61
14063,2025-12-04,7,4722,B,54
14064,2025-12-04,8,7196,B,62
14065,2025-12-04,9,10815,A,64
14066,2025-12-04,11,5520,A,63
14067,2025-12-04,12,13470,A,46
14068,2025-12-04,13,4882,B,64
14069,2025-12-04,14,6467,C,39
14070,2025-12-04,15,8256,A,51
14071,2025-12-04,16,8540,C,36
14072,2025-12-04,18,5207,B,54
14073,2025-12-05,1,10516,C,62
14074,2025-12-05,3,13831,B,64
14075,2025-12-05,4,15422,B,55
14076,2025-12-05,5,5460,C,72
14077,2025-12-05,6,5580,B,47
14078,2025-12-05,7,4442,B,48
14079,2025-12-05,8,7818,B,45
14080,2025-12-05,9,8941,B,66
14081,2025-12-05,11,5017,A,66
14082,2025-12-05,12,10809,C,52
14083,2025-12-05,14,6816,B,52
14084,2025-12-05,15,6867,B,32
14085,2025-12-05,16,9048,B,59
14086,2025-12-05,17,13570,B,59
14087,2025-12-05,18,5263,B,49
14088,2025-12-06,2,3783,C,44
14089,2025-12-06,3,18046,B,59
14090,2025-12-06,4,12545,A,65
14091,2025-12-06,5,4850,B,53
14092,2025-12-06,6,5187,A,60
14093,2025-12-06,7,5088,B,62
14094,2025-12-06,8,7601,A,67
14095,2025-12-06,9,9157,A,78
14096,2025-12-06,10,8566,A,69
14097,2025-12-06,11,5651,A,49
14098,2025-12-06,13,5518,C,59
14099,2025-12-06,14,6353,C,30
14100,2025-12-06,15,6670,B,58
14101,2025-12-06,16,9506,B,42
14102,2025-12-06,17,13429,C,45
14103,2025-12-06,18,5772,C,42
14104,2025-12-07,1,12313,B,52
14105,2025-12-07,2,3277,A,52
14106,2025-12-07,3,16419,A,70
14107,2025-12-07,4,14679,B,50
14108,2025-12-07,6,4900,A,55
14109,2025-12-07,7,5603,B,45
14110,2025-12-07,8,7370,B,48
14111,2025-12-07,9,9180,B,62
14112,2025-12-07,10,8970,A,74
14113,2025-12-07,11,6011,C,64
14114,2025-12-07,12,12496,B,72
14115,2025-12-07,13,5108,B,57
14116,2025-12-07,16,9305,B,52
14117,2025-12-07,17,10642,B,59
14118,2025-12-07,18,6052,B,68
14119,2025-12-08,2,3689,B,60
14120,2025-12-08,3,15787,B,73
14121,2025-12-08,5,5454,B,77
14122,2025-12-08,6,4537,B,60
14123,2025-12-08,7,4807,C,44
14124,2025-12-08,9,10562,B,51
14125,2025-12-08,10,8519,B,54
14126,2025-12-08,11,7395,B,59
14127,2025-12-08,13,5235,A,65
14128,2025-12-08,14,6647,B,59
14129,2025-12-08,15,7866,A,80
14130,2025-12-08,16,7710,B,56
14131,2025-12-08,17,13626,A,72
14132,2025-12-08,18,6882,B,62
14133,2025-12-09,1,10922,C,61
14134,2025-12-09,2,3698,A,66
14135,2025-12-09,3,16207,A,67
14136,2025-12-09,5,5449,B,68
14137,2025-12-09,6,4663,B,47
14138,2025-12-09,7,3971,A,76
14139,2025-12-09,8,6886,C,59
14140,2025-12-09,9,8989,A,45
14141,2025-12-09,10,9344,B,50
14142,2025-12-09,11,6396,C,57
14143,2025-12-09,12,11108,A,57
14144,2025-12-09,13,4251,A,52
14145,2025-12-09,14,6366,A,57
14146,2025-12-09,15,6425,B,64
14147,2025-12-09,16,9110,C,40
14148,2025-12-09,17,12554,B,62
14149,2025-12-09,18,6070,A,68
14150,2025-12-10,1,12568,A,73
14151,2025-12-10,2,3855,A,70
14152,2025-12-10,3,16275,A,51
14153,2025-12-10,4,14405,A,55
14154,2025-12-10,5,5360,C,54
14155,2025-12-10,6,5511,B,60
14156,2025-12-10,7,5167,A,80
14157,2025-12-10,8,6575,B,57
14158,2025-12-10,9,9754,B,72
14159,2025-12-10,10,8467,A,65
14160,2025-12-10,12,11848,A,75
14161,2025-12-10,13,4967,B,56
14162,2025-12-10,14,7273,B,62
14163,2025-12-10,15,8111,B,54
14164,2025-12-10,16,8617,B,57
14165,2025-12-10,17,12233,A,77
14166,2025-12-10,18,5101,B,55
14167,2025-12-11,1,12126,B,67
14168,2025-12-11,2,4339,B,45
14169,2025-12-11,3,14063,C,45
14170,2025-12-11,4,14103,A,72
14171,2025-12-11,5,5142,B,63
14172,2025-12-11,6,5046,A,47
14173,2025-12-11,8,7904,B,58
14174,2025-12-11,9,10383,B,62
14175,2025-12-11,10,9142,B,62
14176,2025-12-11,11,5792,C,60
14177,2025-12-11,12,11140,B,55
14178,2025-12-11,13,5553,B,44
14179,2025-12-11,14,7041,B,63
14180,2025-12-11,15,7166,B,56
14181,2025-12-11,16,7917,B,59
14182,2025-12-11,18,5283,A,70
14183,2025-12-12,1,11357,C,40
14184,2025-12-12,2,3666,A,47
14185,2025-12-12,3,18276,A,51
14186,2025-12-12,4,12322,B,59
14187,2025-12-12,5,5457,B,55
14188,2025-12-12,6,4771,A,60
14189,2025-12-12,8,7885,C,49
14190,2025-12-12,9,9966,B,78
14191,2025-12-12,10,8907,A,66
14192,2025-12-12,11,6104,C,60
14193,2025-12-12,12,11208,A,55
14194,2025-12-12,13,4966,C,64
14195,2025-12-12,14,6901,C,38
14196,2025-12-12,15,6839,A,55
14197,2025-12-12,16,8213,B,67
14198,2025-12-12,18,6654,B,59
14199,2025-12-13,1,10676,B,55
14200,2025-12-13,2,3409,C,54
14201,2025-12-13,3,16378,A,81
14202,2025-12-13,5,5568,B,50
14203,2025-12-13,6,5195,B,74
14204,2025-12-13,7,4973,B,62
14205,2025-12-13,8,8417,B,50
14206,2025-12-13,9,10227,B,34
14207,2025-12-13,10,9133,A,83
14208,2025-12-13,11,6254,A,59
14209,2025-12-13,13,4837,B,46
14210,2025-12-13,15,6336,A,85
14211,2025-12-13,16,7881,A,53
14212,2025-12-13,17,12717,B,50
14213,2025-12-14,1,12724,B,47
14214,2025-12-14,3,16903,B,61
14215,2025-12-14,5,4614,C,64
14216,2025-12-14,6,4666,A,61
14217,2025-12-14,7,5081,C,41
14218,2025-12-14,8,6998,B,72
14219,2025-12-14,9,9165,B,69
14220,2025-12-14,10,8649,C,60
14221,2025-12-14,11,5485,B,63
14222,2025-12-14,12,12613,B,70
14223,2025-12-14,13,6077,A,58
14224,2025-12-14,14,5748,A,67
14225,2025-12-14,15,7677,A,66
14226,2025-12-14,16,8380,C,61
14227,2025-12-14,17,11361,B,47
14228,2025-12-14,18,5649,C,50
14229,2025-12-15,1,12513,A,65
14230,2025-12-15,2,3051,C,43
14231,2025-12-15,3,17567,A,84
14232,2025-12-15,4,14662,C,55
14233,2025-12-15,5,5133,B,54
14234,2025-12-15,6,5590,A,62
14235,2025-12-15,7,4875,C,47
14236,2025-12-15,8,7884,B,63
14237,2025-12-15,10,8735,A,44
14238,2025-12-15,11,6064,A,66
14239,2025-12-15,12,11661,B,69
14240,2025-12-15,13,5888,B,64
14241,2025-12-15,15,7167,C,41
14242,2025-12-15,16,7867,A,57
14243,2025-12-15,17,11188,A,74
14244,2025-12-15,18,5196,C,34
14245,2025-12-16,1,11800,A,69
14246,2025-12-16,2,3356,A,51
14247,2025-12-16,4,12331,A,66
14248,2025-12-16,5,5255,C,59
14249,2025-12-16,6,5531,A,68
14250,2025-12-16,7,4594,B,77
14251,2025-12-16,8,7300,A,47
14252,2025-12-16,9,9527,A,54
14253,2025-12-16,10,9048,B,59
14254,2025-12-16,12,13024,C,55
14255,2025-12-16,13,5332,A,65
14256,2025-12-16,15,7365,B,55
14257,2025-12-16,16,7668,B,53
14258,2025-12-16,18,6333,A,72
14259,2025-12-17,1,13651,A,59
14260,2025-12-17,2,3438,B,51
14261,2025-12-17,3,16942,C,55
14262,2025-12-17,4,12763,B,50
14263,2025-12-17,5,5474,A,70
14264,2025-12-17,6,4805,B,41
14265,2025-12-17,7,5303,C,41
14266,2025-12-17,8,8181,B,35
14267,2025-12-17,9,9759,A,49
14268,2025-12-17,10,9124,A,61
14269,2025-12-17,11,5589,B,55
14270,2025-12-17,12,11033,A,66
14271,2025-12-17,13,5608,A,67
14272,2025-12-17,14,6720,B,61
14273,2025-12-17,15,6742,A,58
14274,2025-12-17,16,8675,C,38
14275,2025-12-17,18,5853,B,71
14276,2025-12-18,1,10876,B,55
14277,2025-12-18,2,3405,A,69
14278,2025-12-18,3,15974,B,57
14279,2025-12-18,4,15711,B,46
14280,2025-12-18,5,5876,A,69
14281,2025-12-18,7,4746,A,85
14282,2025-12-18,8,8081,C,47
14283,2025-12-18,9,10210,A,69
14284,2025-12-18,10,8976,A,73
14285,2025-12-18,12,10789,A,76
14286,2025-12-18,15,7081,A,45
14287,2025-12-18,18,5279,A,90
14288,2025-12-19,1,10442,B,59
14289,2025-12-19,2,3597,B,64
14290,2025-12-19,3,17430,B,57
14291,2025-12-19,4,13701,B,56
14292,2025-12-19,5,5033,A,51
14293,2025-12-19,6,3946,B,45
14294,2025-12-19,7,4321,B,51
14295,2025-12-19,9,10102,A,65
14296,2025-12-19,10,10204,A,56
14297,2025-12-19,11,6510,C,55
14298,2025-12-19,12,13838,B,57
14299,2025-12-19,13,4816,B,64
14300,2025-12-19,14,6641,A,61
14301,2025-12-19,15,6983,B,37
14302,2025-12-19,16,8230,A,67
14303,2025-12-19,17,13851,C,32
14304,2025-12-19,18,5181,B,54
14305,2025-12-20,1,11236,A,61
14306,2025-12-20,2,3320,B,69
14307,2025-12-20,3,13546,B,49
14308,2025-12-20,4,15731,B,42
14309,2025-12-20,5,5150,A,64
14310,2025-12-20,7,4100,B,77
14311,2025-12-20,8,7267,B,50
14312,2025-12-20,9,10038,B,44
14313,2025-12-20,10,8267,B,53
14314,2025-12-20,11,6542,A,70
14315,2025-12-20,12,11359,A,53
14316,2025-12-20,13,4947,B,52
14317,2025-12-20,14,7794,A,55
14318,2025-12-20,15,7208,B,65
14319,2025-12-20,17,12595,A,74
14320,2025-12-20,18,5766,B,50
14321,2025-12-21,1,11851,B,50
14322,2025-12-21,2,3873,A,74
14323,2025-12-21,3,16195,C,44
14324,2025-12-21,4,14005,B,47
14325,2025-12-21,5,5144,B,44
14326,2025-12-21,6,4456,A,67
14327,2025-12-21,7,5399,A,54
14328,2025-12-21,8,8044,B,49
14329,2025-12-21,10,8933,C,42
14330,2025-12-21,11,6412,B,59
14331,2025-12-21,12,10733,A,73
14332,2025-12-21,14,6370,A,50
14333,2025-12-21,15,6877,B,48
14334,2025-12-21,16,8181,A,55
14335,2025-12-21,18,5648,B,38
14336,2025-12-22,1,12126,C,43
14337,2025-12-22,2,3554,A,54
14338,2025-12-22,4,12016,A,65
14339,2025-12-22,5,5020,A,63
14340,2025-12-22,6,5045,B,47
14341,2025-12-22,7,5146,B,68
14342,2025-12-22,8,7857,B,51
14343,2025-12-22,9,9779,A,66
14344,2025-12-22,10,7849,C,65
14345,2025-12-22,11,5886,C,35
14346,2025-12-22,12,10319,A,83
14347,2025-12-22,13,4939,B,64
14348,2025-12-22,15,6374,A,73
14349,2025-12-22,16,8153,A,57
14350,2025-12-22,17,11753,A,69
14351,2025-12-22,18,6003,A,70
14352,2025-12-23,1,11664,C,33
14353,2025-12-23,2,3551,B,44
14354,2025-12-23,3,16889,A,71
14355,2025-12-23,4,15099,C,52
14356,2025-12-23,7,4939,A,75
14357,2025-12-23,8,7061,B,57
14358,2025-12-23,10,9246,A,90
14359,2025-12-23,11,6480,B,68
14360,2025-12-23,12,13021,B,83
14361,2025-12-23,14,6168,B,59
14362,2025-12-23,15,8852,B,58
14363,2025-12-23,16,8796,A,71
14364,2025-12-23,17,11100,B,63
14365,2025-12-23,18,5874,A,67
14366,2025-12-24,1,12229,A,73
14367,2025-12-24,2,3461,C,44
14368,2025-12-24,3,16938,C,87
14369,2025-12-24,4,13428,B,67
14370,2025-12-24,5,5695,A,63
14371,2025-12-24,6,4454,C,64
14372,2025-12-24,8,6677,A,67
14373,2025-12-24,9,8917,A,71
14374,2025-12-24,10,8178,C,55
14375,2025-12-24,11,6282,C,57
14376,2025-12-24,12,11663,B,54
14377,2025-12-24,13,5299,A,70
14378,2025-12-24,14,6814,B,63
14379,2025-12-24,15,6473,B,52
14380,2025-12-24,16,8266,C,58
14381,2025-12-24,17,14565,B,55
14382,2025-12-24,18,5509,A,77
14383,2025-12-25,1,10703,B,64
14384,2025-12-25,2,3598,C,36
14385,2025-12-25,3,15400,C,53
14386,2025-12-25,4,14881,A,62
14387,2025-12-25,5,4912,B,54
14388,2025-12-25,6,4879,A,81
14389,2025-12-25,7,4696,A,51
14390,2025-12-25,8,7298,A,58
14391,2025-12-25,9,9648,B,55
14392,2025-12-25,10,8779,A,63
14393,2025-12-25,11,6196,C,37
14394,2025-12-25,12,11747,A,55
14395,2025-12-25,13,5364,A,58
14396,2025-12-25,14,6891,B,62
14397,2025-12-25,15,7371,C,30
14398,2025-12-25,16,8412,A,61
14399,2025-12-25,17,13831,B,45
14400,2025-12-25,18,5383,B,47
14401,2025-12-26,1,13268,B,62
14402,2025-12-26,2,3789,B,52
14403,2025-12-26,3,15394,B,54
14404,2025-12-26,4,14121,A,80
14405,2025-12-26,5,5548,B,83
14406,2025-12-26,6,5193,B,60
14407,2025-12-26,7,4482,B,48
14408,2025-12-26,8,8376,A,59
14409,2025-12-26,9,10330,B,31
14410,2025-12-26,10,8712,B,51
14411,2025-12-26,11,5830,B,55
14412,2025-12-26,12,11837,B,46
14413,2025-12-26,13,5799,C,39
14414,2025-12-26,14,6596,A,48
14415,2025-12-26,15,6236,B,73
14416,2025-12-26,16,6670,B,58
14417,2025-12-26,17,11270,A,72
14418,2025-12-26,18,5556,A,67
14419,2025-12-27,1,11816,A,73
14420,2025-12-27,2,3307,B,53
14421,2025-12-27,3,16179,A,49
14422,2025-12-27,4,12353,B,64
14423,2025-12-27,5,4634,A,47
14424,2025-12-27,6,5202,A,57
14425,2025-12-27,7,4735,B,57
14426,2025-12-27,8,8155,A,55
14427,2025-12-27,9,8995,B,60
14428,2025-12-27,10,9181,B,43
14429,2025-12-27,11,5886,B,43
14430,2025-12-27,12,12962,B,59
14431,2025-12-27,13,4816,B,57
14432,2025-12-27,14,7265,A,59
14433,2025-12-27,15,6105,B,62
14434,2025-12-28,1,12957,C,43
14435,2025-12-28,2,3367,A,67
14436,2025-12-28,3,15153,B,72
14437,2025-12-28,4,14278,A,71
14438,2025-12-28,5,5123,A,70
14439,2025-12-28,6,4232,B,52
14440,2025-12-28,7,4072,C,42
14441,2025-12-28,8,6805,A,52
14442,2025-12-28,9,10946,B,60
14443,2025-12-28,10,8582,B,63
14444,2025-12-28,11,6166,A,67
14445,2025-12-28,12,11818,C,45
14446,2025-12-28,13,4782,A,69
14447,2025-12-28,14,5956,B,54
14448,2025-12-28,15,7323,B,53
14449,2025-12-28,16,7134,C,44
14450,2025-12-28,17,12581,B,63
14451,2025-12-28,18,5569,A,74
14452,2025-12-29,1,12220,B,37
14453,2025-12-29,3,17424,A,68
14454,2025-12-29,4,16569,C,63
14455,2025-12-29,5,5223,A,46
14456,2025-12-29,6,4940,B,37
14457,2025-12-29,7,4615,B,61
14458,2025-12-29,8,6772,A,69
14459,2025-12-29,10,8551,A,58
14460,2025-12-29,11,7327,A,58
14461,2025-12-29,12,14238,A,52
14462,2025-12-29,13,4038,B,64
14463,2025-12-29,14,6159,A,54
14464,2025-12-29,15,7367,A,47
14465,2025-12-29,18,5635,C,64
14466,2025-12-30,1,12329,C,63
14467,2025-12-30,3,15842,B,47
14468,2025-12-30,4,14649,A,62
14469,2025-12-30,5,6083,A,64
14470,2025-12-30,6,4439,A,54
14471,2025-12-30,7,4782,B,48
14472,2025-12-30,8,8232,A,67
14473,2025-12-30,9,9021,C,71
14474,2025-12-30,10,10010,C,30
14475,2025-12-30,11,6278,B,47
14476,2025-12-30,12,12118,B,66
14477,2025-12-30,14,6518,B,62
14478,2025-12-30,15,7999,A,77
14479,2025-12-30,17,12268,B,62
14480,2025-12-30,18,5224,B,39
14481,2025-12-31,1,12436,C,62
14482,2025-12-31,2,3321,B,57
